GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
865,2275.48,5097.15,6157.04,638.25,315.69,-328.96,-4430.81,-36468.55,1831.23,18245.15,-8752.69,255.72,-6668.32,-8496.97,-15165.28
866,2243.02,5112.93,6222.56,624.49,335.3,-328.25,-4450.58,-36601.82,1820.44,18297.39,-8593.17,255.14,-6724.51,-8338.03,-15062.54
867,2204.03,5144.9,6180.75,606.54,338.62,-327.55,-4500.85,-36489.71,1843.72,18247.98,-8706.3,252.89,-6751.56,-8453.41,-15204.97
868,2166.62,5136.77,6215.46,634.47,358.71,-349.6,-4463.14,-36690.38,1846.35,18255.74,-8561.7,251.46,-6889.01,-8310.24,-15199.25
869,2239.92,5093.5,6198.29,619.5,319.77,-345.08,-4472.05,-36678.27,1802.3,18204.0,-8472.02,251.33,-7018.12,-8220.69,-15238.82
870,2164.77,5085.4,6180.92,622.19,326.04,-331.45,-4486.78,-36732.83,1861.65,18266.77,-8447.58,243.8,-7043.31,-8203.77,-15247.09
871,2137.47,5023.72,6194.31,601.83,324.0,-307.36,-4451.81,-36894.31,1845.68,18327.31,-8386.43,246.51,-7199.15,-8139.92,-15339.08
872,2126.31,5101.73,6235.12,627.49,334.93,-326.6,-4495.72,-36735.39,1866.98,18247.57,-8459.27,249.46,-7017.6,-8209.81,-15227.4
873,2165.41,4952.01,6198.59,595.85,340.73,-351.73,-4413.04,-36796.22,1828.28,18207.68,-8371.79,251.46,-7272.44,-8120.33,-15392.77
874,2199.28,5002.25,6227.79,592.02,343.3,-338.15,-4482.49,-36870.41,1836.33,18281.69,-8374.82,249.67,-7208.4,-8125.15,-15333.54
875,2172.48,5011.54,6225.84,614.25,361.56,-334.35,-4495.33,-36752.78,1862.64,18340.25,-8467.85,249.46,-6993.91,-8218.39,-15212.3
876,2224.26,5032.02,6224.46,607.64,331.26,-327.58,-4512.02,-36581.43,1844.61,18152.17,-8427.69,247.42,-7004.61,-8180.26,-15184.87
877,2157.8,5109.96,6200.1,611.05,332.26,-306.03,-4480.91,-36731.95,1823.87,18312.92,-8481.67,249.01,-6970.93,-8232.66,-15203.58
878,2193.01,4998.71,6164.1,609.31,328.56,-350.56,-4434.57,-36826.12,1856.28,18292.21,-8429.09,248.07,-7169.07,-8181.01,-15350.08
879,2133.92,5043.46,6194.11,599.03,315.38,-343.73,-4488.17,-36885.28,1889.17,18452.06,-8447.39,247.29,-7090.05,-8200.11,-15290.15
880,2160.35,5126.44,6204.72,607.68,358.57,-323.85,-4475.97,-36799.78,1827.17,18195.71,-8361.34,245.5,-7118.96,-8115.84,-15234.8
881,2159.58,5081.01,6184.89,614.38,332.93,-308.93,-4542.07,-36781.01,1847.44,18268.77,-8420.01,243.58,-7143.01,-8176.43,-15319.44
882,2176.44,5089.38,6128.51,625.89,340.07,-359.0,-4534.84,-36778.71,1872.21,18293.07,-8405.55,244.11,-7146.98,-8161.44,-15308.42
883,2212.38,4964.54,6227.59,603.55,335.59,-301.16,-4479.3,-36815.89,1832.78,18402.13,-8466.51,246.44,-7017.8,-8220.07,-15237.87
884,2046.09,5126.3,6166.57,627.67,321.56,-347.37,-4539.11,-36689.64,1849.37,18375.38,-8553.0,241.9,-7063.18,-8311.1,-15374.28
885,2147.03,4982.72,6197.17,602.31,315.36,-345.75,-4490.91,-36757.55,1819.08,18372.49,-8501.24,245.92,-7158.05,-8255.32,-15413.37
886,2203.75,5041.87,6177.53,621.46,323.45,-335.31,-4530.86,-36839.54,1822.76,18324.33,-8437.03,247.26,-7190.56,-8189.76,-15380.32
887,2185.85,5066.64,6159.91,596.89,346.44,-308.89,-4423.44,-36633.42,1825.23,18403.16,-8702.18,248.92,-6781.62,-8453.26,-15234.89
888,2195.57,5030.9,6188.18,618.6,335.85,-343.35,-4441.49,-36771.64,1861.26,18298.67,-8479.92,245.11,-7027.47,-8234.81,-15262.28
889,2148.61,5123.48,6205.86,629.65,342.96,-304.94,-4442.13,-37057.67,1844.77,18265.09,-8244.18,245.29,-7244.33,-7998.9,-15243.22
890,2176.89,5063.33,6184.14,611.2,359.81,-343.89,-4510.76,-36832.55,1847.67,18275.59,-8400.1,247.21,-7168.57,-8152.88,-15321.46
891,2102.28,5051.72,6205.55,601.64,340.1,-344.12,-4463.07,-36625.62,1840.79,18309.78,-8637.11,249.18,-6980.96,-8387.92,-15368.88
892,2152.73,5043.28,6203.62,584.03,348.68,-368.42,-4448.41,-36750.03,1853.04,18429.8,-8566.23,249.38,-6951.67,-8316.85,-15268.52
893,2154.52,5103.88,6130.98,621.96,314.78,-315.93,-4499.83,-36720.63,1840.17,18452.57,-8570.82,249.58,-6917.54,-8321.24,-15238.77
894,2136.37,5055.74,6167.02,618.06,347.99,-377.81,-4499.5,-36662.33,1819.77,18390.44,-8596.75,248.15,-7004.25,-8348.59,-15352.84
895,2141.53,5148.75,6201.94,614.32,339.48,-325.45,-4446.84,-36677.8,1847.8,18320.66,-8626.43,248.83,-6835.6,-8377.6,-15213.2
896,2074.25,5024.29,6191.18,611.97,354.93,-351.91,-4446.17,-36828.91,1859.44,18388.11,-8484.11,250.6,-7122.81,-8233.51,-15356.32
897,2188.9,5106.43,6200.37,624.52,327.69,-359.11,-4415.42,-36649.77,1813.34,18288.17,-8557.47,248.09,-6874.87,-8309.38,-15184.25
898,2226.71,5078.05,6230.73,620.4,345.58,-350.26,-4437.63,-36679.77,1829.84,18413.2,-8617.57,251.74,-6723.14,-8365.82,-15088.97
899,2142.92,5013.85,6140.09,608.67,326.87,-330.35,-4506.66,-36768.5,1840.55,18482.65,-8547.45,246.2,-7049.92,-8301.25,-15351.17
900,2211.65,5000.71,6181.4,604.04,336.89,-356.47,-4450.03,-36789.24,1841.29,18338.62,-8447.45,248.73,-7081.13,-8198.72,-15279.85
901,2144.57,5180.16,6190.32,629.72,343.52,-331.93,-4521.94,-36580.37,1828.64,18336.15,-8674.62,250.76,-6781.16,-8423.86,-15205.02

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1,2167.78,5062.49,6332.05,604.15,351.39,-304.29,-4502.25,-37460.34,1749.58,18452.87,-7885.69,231.27,-7546.57,-7654.42,-15200.99
2,2168.57,5138.32,6287.16,617.62,314.96,-294.74,-4522.37,-37333.7,1794.73,18422.91,-7934.96,231.3,-7406.53,-7703.66,-15110.19
3,2134.05,5034.37,6311.44,604.44,328.11,-318.12,-4516.13,-37367.1,1785.0,18586.48,-8023.34,230.79,-7417.47,-7792.55,-15210.02
4,2143.19,5114.62,6295.26,601.19,360.43,-342.29,-4559.55,-37258.91,1766.43,18495.13,-8065.07,233.55,-7384.49,-7831.51,-15216.01
5,2157.37,5146.94,6244.39,611.56,340.23,-299.27,-4461.99,-37296.05,1765.94,18497.09,-8068.99,233.29,-7293.81,-7835.71,-15129.51
6,2181.27,5032.22,6306.23,597.68,352.0,-309.2,-4583.28,-36880.43,1759.9,18468.32,-8343.09,235.83,-7075.29,-8107.26,-15182.55
7,2142.64,5056.51,6314.41,609.1,352.4,-327.03,-4564.65,-37212.65,1825.19,18523.84,-8141.86,237.15,-7280.25,-7904.71,-15184.96
8,2212.66,5060.22,6290.25,633.6,343.89,-330.01,-4538.16,-36913.9,1782.25,18440.62,-8299.24,234.36,-7018.6,-8064.88,-15083.48
9,2200.14,5209.07,6218.89,615.94,338.53,-329.47,-4516.47,-36702.3,1782.54,18282.79,-8435.87,233.54,-6900.34,-8202.34,-15102.68
10,2252.96,5168.62,6317.87,625.3,352.26,-326.1,-4495.02,-36656.87,1731.92,18237.51,-8446.04,239.69,-6791.55,-8206.35,-14997.89
11,2173.77,5085.55,6264.86,607.46,350.68,-356.3,-4439.47,-37072.37,1776.59,18564.03,-8314.75,238.76,-7045.2,-8075.99,-15121.19
12,2112.7,5127.5,6293.16,608.21,345.37,-317.62,-4444.15,-36922.53,1765.96,18628.01,-8464.11,239.03,-6803.38,-8225.08,-15028.46
13,2185.23,5143.73,6259.36,624.01,364.63,-305.91,-4497.48,-36934.63,1770.68,18398.25,-8310.2,235.93,-6992.14,-8074.26,-15066.4
14,2195.48,5021.83,6249.67,618.49,330.63,-306.59,-4468.35,-37245.95,1792.89,18403.04,-8067.04,238.08,-7408.86,-7828.96,-15237.82
15,2216.48,5144.91,6275.31,599.78,345.58,-315.33,-4397.96,-37321.89,1792.35,18488.27,-8029.35,239.56,-7172.51,-7789.79,-14962.3
16,2116.41,5096.78,6262.29,604.46,333.31,-317.35,-4425.21,-37251.36,1777.09,18492.9,-8054.22,241.39,-7310.68,-7812.83,-15123.51
17,2154.37,5095.96,6270.74,616.07,315.65,-291.45,-4415.16,-37306.61,1783.13,18459.01,-8056.54,241.29,-7318.29,-7815.25,-15133.54
18,2201.53,5134.58,6267.1,630.25,330.12,-307.89,-4417.86,-37260.95,1775.84,18473.08,-8094.57,244.25,-7174.19,-7850.31,-15024.51
19,2169.04,5055.67,6182.57,604.24,335.43,-299.38,-4459.85,-37295.31,1788.48,18502.43,-8023.27,239.11,-7416.68,-7784.17,-15200.85
20,2180.44,5038.25,6257.28,608.81,339.4,-302.29,-4430.46,-37326.71,1797.78,18428.3,-8053.63,239.62,-7409.19,-7814.01,-15223.2
21,2158.08,5238.23,6196.97,621.0,352.72,-317.22,-4447.89,-37185.82,1765.79,18364.94,-8154.79,241.25,-7253.19,-7913.54,-15166.73
22,2139.19,5213.06,6243.6,649.57,328.19,-323.17,-4454.42,-36832.03,1761.71,18341.8,-8405.8,242.08,-6932.49,-8163.72,-15096.21
23,2201.99,5178.9,6216.01,624.0,332.34,-287.25,-4425.24,-37211.51,1753.76,18375.66,-8111.35,241.5,-7241.35,-7869.85,-15111.2
24,2120.67,5079.66,6251.24,619.98,331.18,-295.34,-4480.52,-37204.87,1775.54,18616.55,-8208.83,240.22,-7185.9,-7968.61,-15154.51
25,2182.37,5072.22,6234.06,620.48,312.67,-329.07,-4530.34,-36940.85,1769.72,18553.1,-8388.39,237.53,-7055.65,-8150.86,-15206.5
26,2141.86,5068.51,6254.03,625.42,337.11,-322.91,-4468.55,-37124.4,1763.88,18433.94,-8224.74,240.6,-7291.11,-7984.14,-15275.25
27,2207.29,5033.95,6186.99,612.74,347.63,-313.91,-4471.16,-37139.29,1753.45,18460.41,-8161.05,242.25,-7321.89,-7918.8,-15240.69
28,2136.03,5034.33,6251.73,614.17,352.24,-299.3,-4462.69,-36978.06,1784.18,18436.21,-8262.72,241.24,-7131.17,-8021.48,-15152.64
29,2156.12,5086.45,6236.8,616.48,345.08,-321.48,-4431.54,-36982.83,1780.06,18402.93,-8296.52,248.23,-7111.93,-8048.29,-15160.22
30,2178.1,5079.56,6247.3,599.47,335.69,-325.27,-4528.6,-37082.84,1764.24,18453.34,-8223.16,238.99,-7279.0,-7984.17,-15263.17
31,2145.15,5027.89,6194.31,620.0,335.89,-298.55,-4408.71,-37126.22,1775.61,18481.2,-8236.13,245.36,-7253.44,-7990.77,-15244.21
32,2146.56,5195.72,6258.96,614.0,361.86,-329.58,-4442.62,-37085.25,1757.41,18367.45,-8201.34,237.72,-7155.48,-7963.62,-15119.11
33,2151.48,5196.88,6194.24,615.25,333.85,-290.93,-4422.08,-37078.81,1795.61,18415.23,-8194.45,242.32,-7089.29,-7952.13,-15041.42
34,2175.93,5012.57,6248.81,587.6,367.76,-325.26,-4450.13,-37015.29,1765.43,18477.0,-8240.01,240.61,-7155.56,-7999.4,-15154.96
35,2152.35,5027.45,6249.34,617.85,335.6,-320.61,-4463.84,-37216.09,1797.64,18526.15,-8165.49,239.14,-7294.17,-7926.35,-15220.51
36,2181.79,5119.03,6251.06,606.82,344.8,-347.92,-4493.66,-37135.41,1727.66,18397.35,-8107.24,236.97,-7348.5,-7870.27,-15218.77
37,2179.51,4987.53,6231.95,587.3,325.87,-282.89,-4402.21,-37352.35,1821.46,18507.43,-8025.94,239.49,-7396.4,-7786.45,-15182.85
38,2125.42,5124.44,6198.58,648.38,323.17,-300.83,-4429.14,-37134.69,1744.44,18436.33,-8196.49,241.12,-7263.89,-7955.38,-15219.27
39,2145.2,5193.38,6271.66,625.75,337.44,-307.73,-4468.94,-36958.59,1777.22,18409.96,-8216.49,238.57,-6974.65,-7977.92,-14952.57
40,2169.86,5016.43,6210.56,603.58,339.13,-304.87,-4518.83,-37007.11,1758.17,18539.17,-8295.35,236.59,-7193.91,-8058.76,-15252.67
41,2171.37,5121.54,6236.2,626.92,338.02,-333.21,-4437.71,-36742.75,1798.42,18408.64,-8482.66,245.66,-6812.55,-8237.0,-15049.55
42,2105.06,5114.12,6218.7,620.72,332.89,-288.02,-4430.69,-36987.51,1817.94,18393.2,-8269.68,239.91,-7103.6,-8029.77,-15133.36
43,2128.2,5139.85,6264.02,620.67,334.16,-321.89,-4423.21,-37052.98,1812.14,18384.27,-8228.33,239.55,-7114.78,-7988.79,-15103.56
44,2196.0,5073.48,6264.28,628.54,340.6,-313.01,-4471.78,-37108.61,1791.03,18439.17,-8179.45,241.43,-7160.3,-7938.01,-15098.31
45,2215.72,5099.82,6234.83,605.68,349.45,-306.12,-4456.93,-37252.57,1764.55,18290.34,-7939.31,238.18,-7455.25,-7701.13,-15156.38
46,2208.48,5068.21,6208.16,604.96,359.46,-295.1,-4462.44,-37154.06,1791.99,18390.57,-8070.67,236.22,-7279.78,-7834.45,-15114.22
47,2188.82,5112.91,6195.59,628.94,342.08,-285.81,-4480.21,-37131.05,1777.96,18387.97,-8094.18,236.25,-7262.8,-7857.93,-15120.73
48,2155.77,5139.62,6230.27,614.11,331.87,-304.22,-4459.57,-37118.73,1779.35,18471.23,-8170.67,239.45,-7160.29,-7931.22,-15091.51
49,2201.17,4985.66,6224.73,617.82,346.45,-301.15,-4499.21,-36909.43,1780.96,18472.44,-8327.95,240.49,-7080.55,-8087.45,-15168.01
50,2132.1,4940.01,6224.69,606.8,320.35,-286.22,-4485.07,-37004.35,1771.88,18564.63,-8299.0,240.98,-7215.19,-8058.02,-15273.21
51,2162.42,5187.52,6169.74,605.45,339.17,-287.46,-4522.19,-37020.52,1748.52,18542.59,-8252.94,237.82,-7074.77,-8015.13,-15089.89
52,2196.11,5091.03,6216.47,619.17,337.03,-299.98,-4465.41,-36878.48,1757.36,18400.17,-8358.77,237.79,-7026.53,-8120.97,-15147.51
53,2100.73,5100.35,6204.73,630.97,375.26,-281.84,-4454.67,-37242.03,1788.83,18603.93,-8066.48,236.61,-7173.74,-7829.87,-15003.61
54,2128.77,5060.41,6238.52,598.95,301.89,-274.84,-4537.53,-37247.03,1786.15,18619.85,-8097.06,240.37,-7324.85,-7856.69,-15181.54
55,2103.68,5014.38,6202.16,610.17,335.54,-294.66,-4464.83,-37354.36,1797.38,18489.84,-7951.44,242.16,-7560.7,-7709.28,-15269.98
56,2211.05,5152.67,6215.99,618.67,326.75,-305.91,-4462.99,-37261.3,1774.25,18537.72,-8102.17,240.89,-7193.09,-7861.28,-15054.37
57,2105.62,5063.8,6205.04,613.07,352.55,-288.45,-4464.58,-37192.97,1766.95,18528.5,-8209.0,237.9,-7310.46,-7971.11,-15281.57
58,2191.88,5025.12,6256.25,606.17,339.72,-302.09,-4428.86,-37238.16,1779.1,18512.76,-8155.55,245.45,-7258.11,-7910.1,-15168.21
59,2139.96,5089.81,6210.44,597.91,333.35,-314.15,-4476.74,-37193.53,1772.52,18591.8,-8190.29,241.55,-7248.65,-7948.73,-15197.38
60,2138.25,5053.67,6244.15,608.93,337.79,-299.68,-4492.7,-37338.25,1813.46,18606.81,-8020.56,242.04,-7327.56,-7778.51,-15106.08
61,2146.9,5085.0,6184.34,612.63,338.62,-340.88,-4444.95,-37195.14,1758.92,18583.25,-8151.67,239.41,-7271.32,-7912.26,-15183.58
62,2174.12,4987.38,6190.81,619.44,310.08,-308.76,-4410.73,-37178.23,1814.77,18633.97,-8246.24,248.07,-7167.14,-7998.18,-15165.32
63,2185.15,5086.11,6188.92,614.96,342.92,-338.09,-4349.18,-37265.29,1774.61,18513.99,-8090.31,242.7,-7245.9,-7847.61,-15093.52
64,2188.63,4964.51,6197.47,591.24,346.69,-324.22,-4433.65,-37342.85,1764.53,18576.98,-8051.26,243.73,-7470.67,-7807.53,-15278.2
65,2154.99,4916.65,6174.79,611.35,325.19,-291.38,-4477.44,-37367.37,1777.97,18721.24,-8083.18,244.29,-7454.0,-7838.88,-15292.89
66,2083.3,5033.6,6165.04,608.41,321.13,-270.39,-4424.81,-37342.24,1803.82,18589.27,-8075.07,242.7,-7432.88,-7832.37,-15265.25
67,2125.12,5092.09,6215.1,611.9,346.0,-315.03,-4501.86,-37123.45,1795.77,18578.5,-8228.82,242.9,-7175.86,-7985.92,-15161.78
68,2163.02,5028.72,6232.3,604.0,326.41,-298.31,-4451.05,-37256.57,1776.44,18482.37,-8095.89,241.05,-7392.68,-7854.84,-15247.51
69,2096.14,5118.91,6227.53,609.32,355.45,-308.53,-4500.56,-37209.84,1773.59,18654.68,-8248.04,239.35,-7183.31,-8008.69,-15192.01
70,2119.43,5031.8,6214.18,620.39,349.04,-305.16,-4429.46,-37237.75,1800.03,18511.79,-8107.54,242.13,-7325.71,-7865.41,-15191.12
71,2123.14,4947.45,6163.95,602.44,313.95,-282.21,-4511.7,-37028.19,1804.03,18577.37,-8329.68,244.89,-7289.77,-8084.8,-15374.57
72,2169.1,4981.98,6237.08,614.14,327.43,-289.02,-4473.29,-37250.85,1766.53,18566.11,-8165.74,242.89,-7350.78,-7922.85,-15273.63
73,2156.87,5091.49,6176.04,573.36,323.73,-306.88,-4452.07,-36948.01,1747.46,18541.66,-8458.27,242.54,-7096.35,-8215.73,-15312.08
74,2092.65,5069.23,6196.91,628.94,333.19,-268.96,-4465.96,-37104.3,1807.59,18639.07,-8313.49,242.91,-7071.64,-8070.58,-15142.21
75,2111.75,5026.59,6167.6,611.28,340.85,-285.12,-4514.33,-37107.6,1787.66,18577.97,-8255.8,240.65,-7283.36,-8015.15,-15298.51
76,2180.43,5113.88,6155.96,608.04,331.39,-294.37,-4414.13,-36903.55,1790.26,18481.32,-8445.8,242.39,-6950.76,-8203.41,-15154.17
77,2098.25,5041.58,6192.4,631.94,331.07,-259.78,-4494.69,-36797.83,1805.57,18551.17,-8502.97,237.24,-6900.33,-8265.73,-15166.06
78,2154.63,5019.0,6164.09,589.94,311.21,-255.42,-4444.26,-36748.28,1792.36,18504.52,-8543.05,245.78,-6912.22,-8297.27,-15209.49
79,2175.37,5036.89,6158.44,599.75,351.72,-309.4,-4442.66,-36892.75,1806.09,18501.83,-8445.37,244.31,-7014.72,-8201.07,-15215.78
80,2154.14,4996.28,6261.87,623.93,340.2,-305.74,-4360.95,-37098.69,1793.84,18618.25,-8356.91,246.33,-6976.88,-8110.58,-15087.45
81,2201.12,5056.79,6198.25,599.48,338.03,-276.79,-4426.1,-37092.91,1771.36,18502.72,-8328.85,243.78,-7128.06,-8085.07,-15213.13
82,2265.24,5003.65,6238.51,614.42,337.98,-288.52,-4460.18,-37055.88,1791.55,18642.64,-8375.71,245.36,-6910.61,-8130.35,-15040.95
83,2197.29,5045.77,6162.03,629.78,331.06,-305.95,-4445.94,-37082.26,1818.21,18596.28,-8278.17,242.9,-7053.73,-8035.26,-15088.99
84,2140.34,5122.41,6187.84,607.51,341.21,-274.12,-4485.03,-37033.37,1777.24,18537.74,-8310.15,243.73,-7078.21,-8066.42,-15144.63
85,2149.71,5023.79,6165.58,603.65,335.53,-325.39,-4396.69,-37015.94,1787.12,18484.57,-8315.64,247.78,-7188.06,-8067.86,-15255.93
86,2162.0,5069.48,6172.01,619.21,353.91,-276.41,-4478.91,-36776.64,1803.28,18433.13,-8487.66,245.68,-6918.94,-8241.99,-15160.93
87,2203.7,4989.11,6288.56,608.01,317.61,-277.13,-4399.95,-36820.85,1789.05,18554.93,-8584.98,247.38,-6746.96,-8337.6,-15084.55
88,2217.94,5074.5,6247.41,627.09,333.25,-288.55,-4451.24,-36648.9,1802.62,18506.72,-8706.95,247.54,-6579.16,-8459.41,-15038.58
89,2135.5,5032.27,6208.63,617.12,322.82,-292.98,-4506.4,-36748.4,1778.84,18581.76,-8605.99,241.1,-6870.84,-8364.89,-15235.74
90,2074.79,5107.57,6167.57,630.37,315.91,-285.6,-4467.76,-36818.91,1796.57,18514.33,-8482.23,248.1,-6965.16,-8234.13,-15199.3
91,2146.55,5091.17,6194.21,609.27,352.56,-278.98,-4489.88,-36645.64,1772.48,18524.36,-8657.67,244.1,-6723.9,-8413.57,-15137.47
92,2186.92,4991.13,6181.43,623.26,337.73,-322.49,-4437.51,-36787.36,1796.39,18581.46,-8602.45,244.48,-6849.03,-8357.97,-15207.0
93,2116.82,5130.14,6196.8,620.61,334.76,-290.24,-4531.16,-36812.05,1817.58,18624.9,-8551.39,241.71,-6791.85,-8309.69,-15101.53
94,2128.46,5045.55,6228.24,624.23,340.98,-282.23,-4514.85,-36784.05,1756.05,18609.15,-8591.93,242.27,-6848.48,-8349.66,-15198.14
95,2144.87,5174.58,6167.58,635.07,368.52,-311.54,-4505.83,-36723.1,1803.01,18526.95,-8570.18,244.47,-6719.9,-8325.72,-15045.62
96,2145.5,5118.78,6184.66,603.91,342.45,-277.0,-4506.96,-36776.8,1767.77,18483.68,-8507.1,244.67,-6914.0,-8262.43,-15176.43
97,2119.97,4998.41,6213.54,614.52,335.21,-288.16,-4416.77,-36794.68,1811.17,18620.66,-8642.73,246.28,-6786.13,-8396.45,-15182.58
98,2098.86,5120.26,6221.39,599.68,332.92,-312.2,-4465.43,-36742.78,1788.87,18561.62,-8662.09,244.64,-6796.81,-8417.44,-15214.26
99,2203.68,4998.86,6181.69,582.23,340.9,-289.91,-4483.31,-36682.75,1770.09,18468.47,-8594.16,246.45,-6910.03,-8347.7,-15257.73
100,2102.67,5019.78,6194.16,608.11,327.74,-319.35,-4489.63,-36702.43,1787.16,18578.89,-8607.34,245.44,-6892.9,-8361.9,-15254.8
101,2142.56,5111.79,6126.17,618.24,322.65,-293.44,-4458.93,-36586.36,1778.24,18555.35,-8720.55,245.25,-6683.72,-8475.29,-15159.01
102,2172.87,5031.31,6212.02,615.05,329.63,-272.91,-4492.78,-36769.74,1812.78,18579.28,-8600.7,243.75,-6782.48,-8356.95,-15139.43
103,2153.03,5071.1,6143.02,612.15,340.08,-279.62,-4425.11,-36570.16,1755.49,18405.91,-8691.68,247.72,-6794.11,-8443.96,-15238.07
104,2082.42,4977.3,6152.62,605.31,326.16,-302.16,-4433.05,-36613.74,1781.73,18581.63,-8684.83,245.37,-6841.79,-8439.46,-15281.25
105,2216.55,5052.9,6200.74,599.6,314.45,-290.71,-4437.59,-36670.8,1784.71,18420.12,-8605.4,249.87,-6810.03,-8355.53,-15165.56
106,2222.4,5003.08,6174.87,620.14,305.48,-327.53,-4407.51,-36590.25,1768.97,18392.69,-8613.75,251.99,-6837.67,-8361.77,-15199.44
107,2137.3,4966.13,6156.8,610.38,354.64,-286.39,-4396.59,-36518.79,1781.54,18431.8,-8717.35,251.41,-6763.17,-8465.94,-15229.11
108,2158.68,4900.76,6209.7,606.68,344.39,-300.12,-4450.16,-36685.21,1797.4,18575.17,-8634.54,246.89,-6842.73,-8387.65,-15230.37
109,2166.03,5066.26,6171.79,599.06,318.09,-289.88,-4449.13,-36397.89,1773.16,18537.03,-8901.33,245.14,-6505.47,-8656.19,-15161.66
110,2206.85,5043.41,6133.6,614.43,328.71,-291.81,-4481.44,-36496.34,1797.88,18578.96,-8812.25,248.75,-6565.74,-8563.5,-15129.24
111,2173.05,5062.11,6137.43,604.89,344.3,-269.82,-4491.43,-36530.19,1762.32,18479.82,-8758.03,246.37,-6727.52,-8511.66,-15239.18
112,2129.38,5158.4,6124.01,623.89,332.5,-263.8,-4445.77,-36543.81,1797.16,18487.01,-8771.41,247.99,-6601.03,-8523.43,-15124.45
113,2201.38,5037.33,6138.43,600.03,332.66,-288.96,-4485.52,-36631.62,1764.97,18547.32,-8663.9,245.05,-6783.98,-8418.85,-15202.83
114,2198.1,5049.58,6220.39,587.9,348.42,-296.59,-4514.73,-36578.67,1759.72,18545.17,-8693.57,247.15,-6680.71,-8446.42,-15127.13
115,2161.22,4966.52,6247.05,631.13,367.77,-289.1,-4512.37,-36762.58,1802.32,18664.16,-8559.87,243.5,-6723.88,-8316.38,-15040.26
116,2223.84,5003.48,6127.38,609.66,342.15,-280.74,-4450.85,-36606.16,1766.04,18477.72,-8705.67,245.52,-6787.47,-8460.15,-15247.63
117,2103.23,5029.4,6199.55,602.22,330.83,-289.76,-4493.57,-36750.57,1775.0,18648.07,-8574.72,243.39,-6845.6,-8331.33,-15176.94
118,2148.15,5041.68,6170.16,605.48,339.27,-303.67,-4544.81,-36704.24,1756.47,18538.13,-8503.18,238.06,-6953.39,-8265.11,-15218.5
119,2111.29,4923.77,6164.07,606.01,330.13,-279.27,-4512.29,-36793.86,1795.16,18598.88,-8526.0,241.49,-7056.1,-8284.52,-15340.62
120,2189.44,5046.3,6223.2,608.95,355.39,-299.38,-4474.49,-36651.13,1748.7,18479.73,-8589.83,246.12,-6773.29,-8343.71,-15117.0
121,2167.68,5026.37,6189.29,612.21,339.17,-303.76,-4490.72,-36701.34,1801.6,18590.64,-8653.75,247.4,-6768.87,-8406.34,-15175.22
122,2090.32,5080.24,6143.3,610.81,318.82,-280.96,-4486.13,-36941.58,1750.47,18596.88,-8430.49,244.97,-7117.84,-8185.53,-15303.37
123,2168.2,4969.76,6189.7,605.14,352.29,-293.84,-4458.78,-36939.94,1784.85,18607.83,-8430.51,245.16,-7014.8,-8185.35,-15200.15
124,2100.1,4926.07,6190.92,586.7,351.45,-304.64,-4444.13,-37057.68,1776.87,18665.14,-8410.83,245.49,-7209.19,-8165.34,-15374.53
125,2154.96,5008.39,6204.7,603.4,344.7,-312.34,-4468.23,-37048.33,1787.69,18648.43,-8381.74,241.66,-7076.64,-8140.08,-15216.71
126,2134.61,5098.6,6156.43,606.78,337.79,-295.61,-4453.75,-36821.47,1765.24,18565.99,-8482.57,244.79,-6905.39,-8237.77,-15143.16
127,2157.53,5012.24,6193.18,633.46,332.4,-279.62,-4523.86,-36843.2,1765.75,18562.84,-8448.57,244.06,-6989.29,-8204.51,-15193.8
128,2226.2,5039.88,6192.02,619.41,319.09,-299.17,-4523.39,-36889.87,1793.0,18482.91,-8360.16,239.94,-7039.92,-8120.22,-15160.14
129,2141.72,5120.48,6159.31,612.57,331.32,-293.63,-4493.09,-36918.24,1755.16,18502.66,-8300.21,245.17,-7081.74,-8055.05,-15136.79
130,2144.1,5062.9,6210.93,615.56,356.58,-303.55,-4474.8,-37133.78,1764.85,18526.32,-8262.68,242.75,-7230.9,-8019.93,-15250.83
131,2181.53,5000.95,6201.29,622.59,324.15,-300.05,-4449.93,-36888.64,1796.95,18519.0,-8398.18,246.29,-6992.17,-8151.89,-15144.06
132,2145.73,4961.08,6229.66,620.49,328.38,-294.59,-4422.95,-37094.5,1775.56,18631.31,-8362.08,247.19,-7119.83,-8114.9,-15234.73
133,2127.4,5074.32,6213.41,622.02,330.9,-304.88,-4482.44,-36844.43,1765.78,18550.2,-8480.16,246.31,-6947.73,-8233.85,-15181.57
134,2122.25,4991.19,6171.78,618.12,337.37,-282.74,-4441.31,-36883.47,1800.63,18541.52,-8400.37,248.3,-7024.66,-8152.07,-15176.73
135,2151.4,5149.64,6204.67,616.17,317.14,-306.69,-4442.17,-36960.73,1752.04,18617.85,-8435.5,245.09,-6900.68,-8190.41,-15091.09
